GameDate, GameID, Visitor, Home
2026-04-09,0022501168,BOS,NYK
2026-04-09,0022501169,PHI,HOU
2026-04-09,0022501170,LAL,GSW
2026-04-10,0022501171,DET,CHA
2026-04-10,0022501172,MIA,WAS
2026-04-10,0022501173,CLE,ATL
2026-04-10,0022501174,NOP,BOS
2026-04-10,0022501175,PHI,IND
2026-04-10,0022501176,TOR,NYK
2026-04-10,0022501177,ORL,CHI
2026-04-10,0022501178,MIN,HOU
2026-04-10,0022501179,BKN,MIL
2026-04-10,0022501180,DAL,SAS
2026-04-10,0022501181,MEM,UTA
2026-04-10,0022501182,OKC,DEN
2026-04-10,0022501183,LAC,POR
2026-04-10,0022501184,GSW,SAC
2026-04-10,0022501185,PHX,LAL
2026-04-12,0022501186,ORL,BOS
2026-04-12,0022501187,WAS,CLE
2026-04-12,0022501188,DET,IND
2026-04-12,0022501189,ATL,MIA
2026-04-12,0022501190,CHA,NYK
2026-04-12,0022501191,MIL,PHI
2026-04-12,0022501192,BKN,TOR
2026-04-12,0022501193,CHI,DAL
2026-04-12,0022501194,MEM,HOU
2026-04-12,0022501195,NOP,MIN
2026-04-12,0022501196,PHX,OKC
2026-04-12,0022501197,DEN,SAS
2026-04-12,0022501198,UTA,LAL
2026-04-12,0022501199,GSW,LAC
2026-04-12,0022501200,SAC,POR
2025-10-26,0022500105,BKN,SAS
2025-10-26,0022500106,BOS,DET
2025-10-26,0022500107,MIL,CLE
2025-10-26,0022500108,NYK,MIA
2025-10-26,0022500109,CHA,WAS
2025-10-26,0022500110,IND,MIN
2025-10-26,0022500111,TOR,DAL
2025-10-26,0022500112,POR,LAC
2025-10-26,0022500113,LAL,SAC
2025-10-27,0022500007,CLE,DET
2025-10-27,0022500114,ORL,PHI
2025-10-27,0022500115,ATL,CHI
2025-10-27,0022500116,BKN,HOU
2025-10-27,0022500117,BOS,NOP
2025-10-27,0022500118,TOR,SAS
2025-10-27,0022500119,OKC,DAL
2025-10-27,0022500120,PHX,UTA
2025-10-27,0022500008,DEN,MIN
2025-10-27,0022500121,MEM,GSW
2025-10-27,0022500122,POR,LAL
2025-10-28,0022500123,PHI,WAS
2025-10-28,0022500124,CHA,MIA
2025-10-28,0022500125,NYK,MIL
2025-10-28,0022500126,SAC,OKC
2025-10-28,0022500127,LAC,GSW
2025-10-29,0022500128,CLE,BOS
2025-10-29,0022500129,ORL,DET
2025-10-29,0022500130,ATL,BKN
2025-10-29,0022500131,HOU,TOR
2025-10-29,0022500132,SAC,CHI
2025-10-29,0022500133,IND,DAL
2025-10-29,0022500134,NOP,DEN
2025-10-29,0022500135,POR,UTA
2025-10-29,0022500136,LAL,MIN
2025-10-29,0022500137,MEM,PHX
2025-10-30,0022500138,ORL,CHA
2025-10-30,0022500139,GSW,MIL
2025-10-30,0022500140,WAS,OKC
2025-10-30,0022500141,MIA,SAS
2025-10-31,0022500020,ATL,IND
2025-10-31,0022500021,BOS,PHI
2025-10-31,0022500022,TOR,CLE
2025-10-31,0022500023,NYK,CHI
2025-10-31,0022500024,LAL,MEM
2025-10-31,0022500025,UTA,PHX
2025-10-31,0022500026,DEN,POR
2025-10-31,0022500027,NOP,LAC
2025-11-01,0022500142,SAC,MIL
2025-11-01,0022500143,MIN,CHA
2025-11-01,0022500144,GSW,IND
2025-11-01,0022500145,ORL,WAS
2025-11-01,0022500146,HOU,BOS
2025-11-01,0022500147,DAL,DET
2025-11-02,0022500148,NOP,OKC
2025-11-02,0022500149,PHI,BKN
2025-11-02,0022500150,UTA,CHA
2025-11-02,0022500151,ATL,CLE
2025-11-02,0022500152,MEM,TOR
2025-11-02,0022500153,CHI,NYK
2025-11-02,0022500154,SAS,PHX
2025-11-02,0022500155,MIA,LAL
2025-11-03,0022500156,MIN,BKN
2025-11-03,0022500157,MIL,IND
2025-11-03,0022500158,UTA,BOS
2025-11-03,0022500159,WAS,NYK
2025-11-03,0022500160,DAL,HOU
2025-11-03,0022500161,DET,MEM
2025-11-03,0022500162,SAC,DEN
2025-11-03,0022500163,LAL,POR
2025-11-03,0022500164,MIA,LAC
2025-11-04,0022500165,MIL,TOR
2025-11-04,0022500166,ORL,ATL
2025-11-04,0022500167,PHI,CHI
2025-11-04,0022500168,CHA,NOP
2025-11-04,0022500169,PHX,GSW
2025-11-04,0022500170,OKC,LAC
2025-11-05,0022500171,PHI,CLE
2025-11-05,0022500172,UTA,DET
2025-11-05,0022500173,BKN,IND
2025-11-05,0022500174,WAS,BOS
2025-11-05,0022500175,MIN,NYK
2025-11-05,0022500176,HOU,MEM
2025-11-05,0022500177,NOP,DAL
2025-11-05,0022500178,MIA,DEN
2025-11-05,0022500179,SAS,LAL
2025-11-05,0022500180,OKC,POR
2025-11-05,0022500181,GSW,SAC
2025-11-06,0022500182,LAC,PHX
2025-11-07,0022500028,BOS,ORL
2025-11-07,0022500029,CLE,WAS
2025-11-07,0022500030,TOR,ATL
2025-11-07,0022500031,DET,BKN
2025-11-07,0022500032,HOU,SAS
2025-11-07,0022500033,CHA,MIA
2025-11-07,0022500034,DAL,MEM
2025-11-07,0022500035,CHI,MIL
2025-11-07,0022500036,UTA,MIN
2025-11-07,0022500037,GSW,DEN
2025-11-07,0022500038,OKC,SAC
2025-11-08,0022500183,DAL,WAS
2025-11-08,0022500184,TOR,PHI
2025-11-08,0022500185,LAL,ATL
2025-11-08,0022500186,CHI,CLE
2025-11-08,0022500187,POR,MIA
2025-11-08,0022500188,NOP,SAS
2025-11-08,0022500189,IND,DEN
2025-11-08,0022500190,PHX,LAC
2025-11-09,0022500191,HOU,MIL
2025-11-09,0022500192,BKN,NYK
2025-11-09,0022500193,BOS,ORL
2025-11-09,0022500194,OKC,MEM
2025-11-09,0022500195,DET,PHI
2025-11-09,0022500196,IND,GSW
2025-11-09,0022500197,MIN,SAC
2025-11-10,0022500198,LAL,CHA
2025-11-10,0022500199,WAS,DET
2025-11-10,0022500200,POR,ORL
2025-11-10,0022500201,CLE,MIA
2025-11-10,0022500202,SAS,CHI
2025-11-10,0022500203,MIL,DAL
2025-11-10,0022500204,NOP,PHX
2025-11-10,0022500205,MIN,UTA
2025-11-10,0022500206,ATL,LAC
2025-11-11,0022500207,TOR,BKN
2025-11-11,0022500208,MEM,NYK
2025-11-11,0022500209,BOS,PHI
2025-11-11,0022500210,GSW,OKC
2025-11-11,0022500211,IND,UTA
2025-11-11,0022500212,DEN,SAC
2025-11-12,0022500213,MIL,CHA
2025-11-12,0022500214,CHI,DET
2025-11-12,0022500215,ORL,NYK
2025-11-12,0022500216,MEM,BOS
2025-11-12,0022500217,CLE,MIA
2025-11-12,0022500218,WAS,HOU
2025-11-12,0022500219,POR,NOP
2025-11-12,0022500220,GSW,SAS
2025-11-12,0022500221,PHX,DAL
2025-11-12,0022500222,LAL,OKC
2025-11-12,0022500223,ATL,SAC
2025-11-12,0022500224,DEN,LAC
2025-11-13,0022500225,TOR,CLE
2025-11-13,0022500226,IND,PHX
2025-11-13,0022500227,ATL,UTA
2025-11-14,0022500039,MIA,NYK
2025-11-14,0022500040,BKN,ORL
2025-11-14,0022500041,PHI,DET
2025-11-14,0022500042,POR,HOU
2025-11-14,0022500043,CHA,MIL
2025-11-14,0022500044,SAC,MIN
2025-11-14,0022500045,LAL,NOP
2025-11-14,0022500046,LAC,DAL
2025-11-14,0022500047,GSW,SAS
2025-11-15,0022500228,MEM,CLE
2025-11-15,0022500229,OKC,CHA
2025-11-15,0022500230,TOR,IND
2025-11-15,0022500231,LAL,MIL
2025-11-15,0022500232,DEN,MIN
2025-11-16,0022500233,LAC,BOS
2025-11-16,0022500234,SAC,SAS
2025-11-16,0022500235,BKN,WAS
2025-11-16,0022500236,ORL,HOU
2025-11-16,0022500237,GSW,NOP
2025-11-16,0022500238,POR,DAL
2025-11-16,0022500239,ATL,PHX
2025-11-16,0022500240,CHI,UTA
2025-11-17,0022500241,MIL,CLE
2025-11-17,0022500242,IND,DET
2025-11-17,0022500243,LAC,PHI
2025-11-17,0022500244,NYK,MIA
2025-11-17,0022500245,CHA,TOR
2025-11-17,0022500246,DAL,MIN
2025-11-17,0022500247,OKC,NOP
2025-11-17,0022500248,CHI,DEN
2025-11-18,0022500249,GSW,ORL
2025-11-18,0022500250,BOS,BKN
2025-11-18,0022500251,DET,ATL
2025-11-18,0022500252,MEM,SAS
2025-11-18,0022500253,UTA,LAL
2025-11-18,0022500254,PHX,POR
2025-11-19,0022500255,HOU,CLE
2025-11-19,0022500256,CHA,IND
2025-11-19,0022500257,GSW,MIA
2025-11-19,0022500258,TOR,PHI
2025-11-19,0022500259,WAS,MIN
2025-11-19,0022500260,DEN,NOP
2025-11-19,0022500261,SAC,OKC
2025-11-19,0022500262,NYK,DAL
2025-11-19,0022500263,CHI,POR
2025-11-20,0022500264,LAC,ORL
2025-11-20,0022500265,SAC,MEM
2025-11-20,0022500266,PHI,MIL
2025-11-20,0022500267,ATL,SAS
2025-11-21,0022500048,IND,CLE
2025-11-21,0022500049,BKN,BOS
2025-11-21,0022500050,WAS,TOR
2025-11-21,0022500051,MIA,CHI
2025-11-21,0022500052,NOP,DAL
2025-11-21,0022500053,MIN,PHX
2025-11-21,0022500054,DEN,HOU
2025-11-21,0022500055,OKC,UTA
2025-11-21,0022500056,POR,GSW
2025-11-22,0022500268,LAC,CHA
2025-11-22,0022500269,NYK,ORL
2025-11-22,0022500270,ATL,NOP
2025-11-22,0022500271,WAS,CHI
2025-11-22,0022500272,DET,MIL
2025-11-22,0022500273,MEM,DAL
2025-11-22,0022500274,SAC,DEN
2025-11-23,0022500275,MIA,PHI
2025-11-23,0022500276,CHA,ATL
2025-11-23,0022500277,ORL,BOS
2025-11-23,0022500278,LAC,CLE
2025-11-23,0022500279,BKN,TOR
2025-11-23,0022500280,POR,OKC
2025-11-23,0022500281,SAS,PHX
2025-11-23,0022500282,LAL,UTA
2025-11-24,0022500283,DET,IND
2025-11-24,0022500284,CLE,TOR
2025-11-24,0022500285,NYK,BKN
2025-11-24,0022500286,DAL,MIA
2025-11-24,0022500287,DEN,MEM
2025-11-24,0022500288,POR,MIL
2025-11-24,0022500289,CHI,NOP
2025-11-24,0022500290,HOU,PHX
2025-11-24,0022500291,UTA,GSW
2025-11-24,0022500292,MIN,SAC
2025-11-25,0022500057,ATL,WAS
2025-11-25,0022500058,ORL,PHI
2025-11-25,0022500059,LAC,LAL
2025-11-26,0022500060,DET,BOS
2025-11-26,0022500061,NYK,CHA
2025-11-26,0022500062,MIL,MIA
2025-11-26,0022500063,IND,TOR
2025-11-26,0022500064,MIN,OKC
2025-11-26,0022500065,MEM,NOP
2025-11-26,0022500066,HOU,GSW
2025-11-26,0022500067,SAS,POR
2025-11-26,0022500068,PHX,SAC
2025-11-28,0022500069,CLE,ATL
2025-11-28,0022500070,PHI,BKN
2025-11-28,0022500071,CHI,CHA
2025-11-28,0022500072,ORL,DET
2025-11-28,0022500073,WAS,IND
2025-11-28,0022500074,MIL,NYK
2025-11-28,0022500075,PHX,OKC
2025-11-28,0022500076,SAS,DEN
2025-11-28,0022500077,SAC,UTA
2025-11-28,0022500078,DAL,LAL
2025-11-28,0022500079,MEM,LAC
2025-11-29,0022500293,BOS,MIN
2025-11-29,0022500294,TOR,CHA
2025-11-29,0022500295,CHI,IND
2025-11-29,0022500296,DET,MIA
2025-11-29,0022500297,BKN,MIL
2025-11-29,0022500298,NOP,GSW
2025-11-29,0022500299,DEN,PHX
2025-11-29,0022500300,DAL,LAC
2025-11-30,0022500301,HOU,UTA
2025-11-30,0022500302,BOS,CLE
2025-11-30,0022500303,TOR,NYK
2025-11-30,0022500304,ATL,PHI
2025-11-30,0022500305,OKC,POR
2025-11-30,0022500306,SAS,MIN
2025-11-30,0022500307,MEM,SAC
2025-11-30,0022500308,NOP,LAL
2025-12-01,0022500309,ATL,DET
2025-12-01,0022500310,CLE,IND
2025-12-01,0022500311,MIL,WAS
2025-12-01,0022500312,CHA,BKN
2025-12-01,0022500313,LAC,MIA
2025-12-01,0022500314,CHI,ORL
2025-12-01,0022500315,DAL,DEN
2025-12-01,0022500316,HOU,UTA
2025-12-01,0022500317,PHX,LAL
2025-12-02,0022500318,WAS,PHI
2025-12-02,0022500319,POR,TOR
2025-12-02,0022500320,NYK,BOS
2025-12-02,0022500321,MIN,NOP
2025-12-02,0022500322,MEM,SAS
2025-12-02,0022500323,OKC,GSW
2025-12-03,0022500324,POR,CLE
2025-12-03,0022500325,DEN,IND
2025-12-03,0022500326,SAS,ORL
2025-12-03,0022500327,LAC,ATL
2025-12-03,0022500328,CHA,NYK
2025-12-03,0022500329,BKN,CHI
2025-12-03,0022500330,SAC,HOU
2025-12-03,0022500331,DET,MIL
2025-12-03,0022500332,MIA,DAL
2025-12-04,0022500333,GSW,PHI
2025-12-04,0022500334,BOS,WAS
2025-12-04,0022500335,UTA,BKN
2025-12-04,0022500336,LAL,TOR
2025-12-04,0022500337,MIN,NOP
2025-12-05,0022500338,LAL,BOS
2025-12-05,0022500339,MIA,ORL
2025-12-05,0022500340,DEN,ATL
2025-12-05,0022500341,SAS,CLE
2025-12-05,0022500342,POR,DET
2025-12-05,0022500343,UTA,NYK
2025-12-05,0022500344,CHA,TOR
2025-12-05,0022500345,IND,CHI
2025-12-05,0022500346,PHX,HOU
2025-12-05,0022500347,LAC,MEM
2025-12-05,0022500348,PHI,MIL
2025-12-05,0022500349,DAL,OKC
2025-12-06,0022500350,NOP,BKN
2025-12-06,0022500351,ATL,WAS
2025-12-06,0022500352,GSW,CLE
2025-12-06,0022500353,MIL,DET
2025-12-06,0022500354,SAC,MIA
2025-12-06,0022500355,LAC,MIN
2025-12-06,0022500356,HOU,DAL
2025-12-07,0022500357,ORL,NYK
2025-12-07,0022500358,BOS,TOR
2025-12-07,0022500359,DEN,CHA
2025-12-07,0022500360,POR,MEM
2025-12-07,0022500361,GSW,CHI
2025-12-07,0022500362,LAL,PHI
2025-12-07,0022500363,OKC,UTA
2025-12-08,0022500364,SAC,IND
2025-12-08,0022500365,PHX,MIN
2025-12-08,0022500366,SAS,NOP
2025-12-17,0022500367,CLE,CHI
2025-12-17,0022500368,MEM,MIN
2025-12-17,0022500369,LAC,OKC
2025-12-17,0022500370,WAS,SAS
2025-12-18,0022500371,ATL,CHA
2025-12-18,0022500372,NYK,IND
2025-12-18,0022500373,MIA,BKN
2025-12-18,0022500374,TOR,MIL
2025-12-18,0022500375,HOU,NOP
2025-12-18,0022500376,DET,DAL
2025-12-18,0022500377,ORL,DEN
2025-12-18,0022500378,GSW,PHX
2025-12-18,0022500379,LAL,UTA
2025-12-18,0022500380,SAC,POR
2025-12-19,0022500381,MIA,BOS
2025-12-19,0022500382,PHI,NYK
2025-12-19,0022500383,SAS,ATL
2025-12-19,0022500384,CHI,CLE
2025-12-19,0022500385,OKC,MIN
2025-12-20,0022500386,HOU,DEN
2025-12-20,0022500387,DAL,PHI
2025-12-20,0022500388,BOS,TOR
2025-12-20,0022500389,IND,NOP
2025-12-20,0022500390,CHA,DET
2025-12-20,0022500391,WAS,MEM
2025-12-20,0022500392,PHX,GSW
2025-12-20,0022500393,ORL,UTA
2025-12-20,0022500394,POR,SAC
2025-12-20,0022500395,LAL,LAC
2025-12-21,0022500396,CHI,ATL
2025-12-21,0022500397,TOR,BKN
2025-12-21,0022500398,MIA,NYK
2025-12-21,0022500399,SAS,WAS
2025-12-21,0022500400,MIL,MIN
2025-12-21,0022500401,HOU,SAC
2025-12-22,0022500402,CHA,CLE
2025-12-22,0022500403,IND,BOS
2025-12-22,0022500404,DAL,NOP
2025-12-22,0022500405,UTA,DEN
2025-12-22,0022500406,MEM,OKC
2025-12-22,0022500407,ORL,GSW
2025-12-22,0022500408,DET,POR
2025-12-23,0022500409,WAS,CHA
2025-12-23,0022500410,BKN,PHI
2025-12-23,0022500411,CHI,ATL
2025-12-23,0022500412,NOP,CLE
2025-12-23,0022500413,MIL,IND
2025-12-23,0022500414,TOR,MIA
2025-12-23,0022500415,DEN,DAL
2025-12-23,0022500416,NYK,MIN
2025-12-23,0022500417,OKC,SAS
2025-12-23,0022500418,LAL,PHX
2025-12-23,0022500419,MEM,UTA
2025-12-23,0022500420,ORL,POR
2025-12-23,0022500421,DET,SAC
2025-12-23,0022500422,HOU,LAC
2025-12-25,0022500009,CLE,NYK
2025-12-25,0022500010,SAS,OKC
2025-12-25,0022500011,DAL,GSW
2025-12-25,0022500012,HOU,LAL
2025-12-25,0022500013,MIN,DEN
2025-12-26,0022500423,MIA,ATL
2025-12-26,0022500424,CHA,ORL
2025-12-26,0022500425,TOR,WAS
2025-12-26,0022500426,BOS,IND
2025-12-26,0022500427,PHI,CHI
2025-12-26,0022500428,MIL,MEM
2025-12-26,0022500429,PHX,NOP
2025-12-26,0022500430,DET,UTA
2025-12-26,0022500431,LAC,POR
2025-12-27,0022500432,DAL,SAC
2025-12-27,0022500433,DEN,ORL
2025-12-27,0022500434,PHX,NOP
2025-12-27,0022500435,NYK,ATL
2025-12-27,0022500436,IND,MIA
2025-12-27,0022500437,MIL,CHI
2025-12-27,0022500438,CLE,HOU
2025-12-27,0022500439,BKN,MIN
2025-12-27,0022500440,UTA,SAS
2025-12-28,0022500441,GSW,TOR
2025-12-28,0022500442,PHI,OKC
2025-12-28,0022500443,MEM,WAS
2025-12-28,0022500444,BOS,POR
2025-12-28,0022500445,DET,LAC
2025-12-28,0022500446,SAC,LAL
2025-12-29,0022500447,MIL,CHA
2025-12-29,0022500448,PHX,WAS
2025-12-29,0022500449,GSW,BKN
2025-12-29,0022500450,DEN,MIA
2025-12-29,0022500451,ORL,TOR
2025-12-29,0022500452,MIN,CHI
2025-12-29,0022500453,IND,HOU
2025-12-29,0022500454,NYK,NOP
2025-12-29,0022500455,ATL,OKC
2025-12-29,0022500456,CLE,SAS
2025-12-29,0022500457,DAL,POR
2025-12-30,0022500458,PHI,MEM
2025-12-30,0022500459,BOS,UTA
2025-12-30,0022500460,DET,LAL
2025-12-30,0022500461,SAC,LAC
2025-12-31,0022500462,GSW,CHA
2025-12-31,0022500463,MIN,ATL
2025-12-31,0022500464,ORL,IND
2025-12-31,0022500465,PHX,CLE
2025-12-31,0022500466,NOP,CHI
2025-12-31,0022500467,NYK,SAS
2025-12-31,0022500468,DEN,TOR
2025-12-31,0022500469,WAS,MIL
2025-12-31,0022500470,POR,OKC
